"wdpaid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc"
815,"Nelson Lakes","NZL","New Zealand",2002,2003,614.997807038134,1012.30372713462,397.305920096483,64.6028189937671
816,"Egmont","NZL","New Zealand",2002,2003,268.55534772561,342.08495751136,73.5296097857503,27.3796855689046
817,"Abel Tasman","NZL","New Zealand",2002,2003,337.642647760791,227.142356199854,-110.500291560937,-32.7269947365249
820,"SÃ¸r-Spitsbergen","SJM","Svalbard & Jan Mayen",2010,2011,8498.66639283051,13154.3203378247,4655.65394499421,54.7809942148303
821,"Nordvest-Spitsbergen","SJM","Svalbard & Jan Mayen",2010,2011,6656.57758752154,9827.09310906629,3170.51552154475,47.6298139675893
823,"BÃ¸rgefjell/Byrkije","NOR","Norway",2009,2010,1087.5549610223,1445.50107657308,357.946115550784,32.9129219560837
825,"Rondane","NOR","Norway",2009,2010,596.891001144509,964.391863498204,367.500862353695,61.5691745476192
826,"Femundsmarka","NOR","Norway",2009,2010,407.774237945087,594.743666758209,186.969428813122,45.8512116300738
827,"Dovrefjell-Sunndalsfjella","NOR","Norway",2009,2010,251.527017862876,1689.56942397209,1438.04240610921,571.724826353716
828,"BlÃ¥fjella - SkjÃ¦kerfjella","NOR","Norway",2009,2010,185.157777672793,1910.70799130632,1725.55021363353,931.935042276689
830,"Stabbursdalen","NOR","Norway",2009,2010,99.8551679581945,743.399913011481,643.544745053286,644.478155925503
831,"Ã…nderdalen","NOR","Norway",2009,2010,70.3227334704379,124.311772327844,53.989038857406,76.7732370359321
832,"Ã˜vre Pasvik","NOR","Norway",2009,2010,71.8953456068941,118.420225957566,46.5248803506716,64.7119503466303
836,"Khunjerab","PAK","Pakistan",2002,2003,978.777956491323,3340.50622160891,2361.72826511759,241.293569134291
840,"Mont Apo","PHL","Philippines",2002,2003,548.900419566077,635.492575196674,86.5921556305974,15.7755673969153
841,"Mounts Banahaw - San Cristobal","PHL","Philippines",2002,2003,33.0040609280379,1.21845535725221,-31.7856055707857,-96.3081653499885
841,"Mounts Banahaw - San Cristobal","PHL","Philippines",2005,2006,1.21845532988885,113.942360172471,112.723904842582,9251.37771385223
842,"Mayon Volcano","PHL","Philippines",2002,2003,78.7519969007249,58.0387649192712,-20.7132319814537,-26.3018498534899
844,"Aurora Memorial Park","PHL","Philippines",2002,2003,124.292617200476,71.3167023600233,-52.9759148404529,-42.6219320452526
845,"Hundred Islands","PHL","Philippines",2002,2003,31.8702020086325,1.9501440692173,-29.9200579394152,-93.8809798924742
845,"Hundred Islands","PHL","Philippines",2012,2013,1.95017541634635,10.0507806726497,8.10060525630333,415.378287942927
846,"Quezon","PHL","Philippines",2002,2003,14.1334448001938,8.7579910957271,-5.3754537044667,-38.033570587073
849,"Slowinski PN","POL","Poland",2010,2011,206.277976168963,322.303905979493,116.025929810529,56.2473667646864
850,"Swietokrzyski PN","POL","Poland",2010,2011,59.1352594076951,77.6087137606733,18.4734543529782,31.2393224245741
852,"Karkonoski PN","POL","Poland",2010,2011,42.6652926281667,55.559045938496,12.8937533103294,30.2207075495767
853,"Wielkopolski PN","POL","Poland",2010,2011,94.8228857733414,75.7954307777066,-19.0274549956348,-20.0663108282918
854,"Bialowieski PN","POL","Poland",2010,2011,45.0259921681419,103.886238213211,58.8602460450694,130.725039495556
855,"Wolinski","POL","Poland",2010,2011,50.1331275569416,108.154362277305,58.0212347203636,115.734320892832
859,"Ojcowski PN","POL","Poland",2010,2011,16.2132633815979,18.4678195415054,2.25455615990751,13.9056284157231
862,"Akagera","RWA","Rwanda",2002,2003,2526.81777299377,1027.02033177832,-1499.79744121544,-59.355188064808
863,"Volcans","RWA","Rwanda",2002,2003,254.086645656464,458.701253601434,204.614607944971,80.5294616788395
863,"Volcans","RWA","Rwanda",2006,2007,458.70062332723,183.645571414051,-275.05505191318,-59.9639586094391
868,"Basse-Casamance","SEN","Senegal",2006,2007,32.1651905470855,42.7109975802129,10.5458070331274,32.7863968897985
875,"Addo-Elephant National Park","ZAF","South Africa",2002,2009,143.931833447521,1410.17929891915,1266.24746547163,879.754975075277
875,"Addo-Elephant National Park","ZAF","South Africa",2013,2014,1410.1952032443,1252.10455949466,-158.090643749642,-11.2105503823824
876,"Karoo National Park","ZAF","South Africa",2002,2003,179.300139093061,770.117072762905,590.816933669844,329.512813909863
877,"Mountain Zebra National Park","ZAF","South Africa",2002,2003,71.9580307026049,246.648965092338,174.690934389733,242.76780879637
877,"Mountain Zebra National Park","ZAF","South Africa",2013,2014,246.640909003219,104.009739967526,-142.631169035692,-57.8294856324224
878,"Augrabies Falls National Park","ZAF","South Africa",2002,2003,763.517718856066,556.048408304857,-207.469310551209,-27.1728219827102
878,"Augrabies Falls National Park","ZAF","South Africa",2013,2014,555.625336434241,484.304833987191,-71.32050244705,-12.8360781574061
879,"Golden Gate Highlands National Park","ZAF","South Africa",2013,2014,116.094706002138,349.269107300154,233.174401298016,200.848436011993
881,"Tsitsikamma National Park","ZAF","South Africa",2002,2003,18.8273331906027,166.829315804471,148.001982613869,786.101680548902
881,"Tsitsikamma National Park","ZAF","South Africa",2006,2007,166.813290049512,138.979734616144,-27.833555433368,-16.685454393416
881,"Tsitsikamma National Park","ZAF","South Africa",2013,2014,138.987388239527,593.036198853863,454.048810614335,326.683461258973
882,"Bontebok National Park","ZAF","South Africa",2002,2003,28.3189974168192,33.643744989547,5.32474757272774,18.8027404161041
885,"Skeleton Coast Park","NAM","Namibia",2002,2003,14615.599574736,17174.616901533,2559.01732679693,17.5088084050986
890,"Marismas del RÃ­o Palmones","ESP","Spain",2013,2014,501.005389651266,0.575776851511008,-500.429612799755,-99.8850757170673
893,"Ordesa y Monte Perdido","ESP","Spain",2013,2014,101.338309415349,149.099815664054,47.7615062487051,47.1307509709366
897,"Garajonay","ESP","Spain",2013,2014,40.8294067273454,36.5735042594868,-4.25590246785864,-10.4236206425411
899,"Yala (Ruhuna)","LKA","Sri Lanka",2005,2006,1032.4662053645,851.831466682674,-180.634738681824,-17.4954625868895
899,"Yala (Ruhuna)","LKA","Sri Lanka",2007,2009,851.831466682674,1032.46623663076,180.63476994809,21.2054587102241
900,"Gal Oya","LKA","Sri Lanka",2005,2006,286.764792135167,364.31054352525,77.5457513900834,27.0415872229992
910,"Gotska SandÃ¶n","SWE","Sweden",2006,2007,36.6427123191003,44.4730604648226,7.83034814572228,21.3694556165283
917,"Ruaha","TZA","Tanzania",2013,2014,10894.3367171686,20284.6633636911,9390.32664652259,86.1945696218864
918,"Ngorongoro","TZA","Tanzania",2007,2009,6431.90539781536,8305.32280528365,1873.4174074683,29.1269428201574
920,"Tarangire","TZA","Tanzania",2002,2003,4503.90311605992,2645.8290815821,-1858.07403447783,-41.2547514144419
921,"Katavi","TZA","Tanzania",2002,2003,1995.84546284333,4266.23458715305,2270.38912430972,113.755757476096
922,"Kilimanjaro","TZA","Tanzania",2002,2003,672.895422167439,754.932595323399,82.03717315596,12.1916675984677
922,"Kilimanjaro","TZA","Tanzania",2006,2007,754.932593581458,1863.64520914709,1108.71261556563,146.862464939528
922,"Kilimanjaro","TZA","Tanzania",2013,2014,1863.64200675519,1663.55452418557,-200.087482569622,-10.7363689938497
923,"Rubondo","TZA","Tanzania",2013,2014,203.668773682068,483.40726796673,279.738494284662,137.349721917284
924,"Lake Manyara","TZA","Tanzania",2002,2003,560.122991799459,318.758471641032,-241.364520158427,-43.0913430964538
924,"Lake Manyara","TZA","Tanzania",2013,2014,318.752887850109,647.137373143116,328.384485293007,103.021650253229
925,"Arusha","TZA","Tanzania",2002,2003,108.78599314598,63.6677881127887,-45.118205033191,-41.4742778260497
925,"Arusha","TZA","Tanzania",2006,2007,63.6677299107935,382.29524674887,318.627516838077,500.453710670247
925,"Arusha","TZA","Tanzania",2013,2014,382.293596486484,318.270050357401,-64.0235461290836,-16.7472190791318
926,"Gombe","TZA","Tanzania",2002,2003,121.302885364366,34.5941163654305,-86.708768998935,-71.4812089906041
926,"Gombe","TZA","Tanzania",2013,2014,35.6086809308226,56.5352062572784,20.9265253264558,58.7680441381977
928,"Tarutao","THA","Thailand",2005,2006,1519.27601939903,1262.92984898128,-256.346170417751,-16.872916253832
928,"Tarutao","THA","Thailand",2010,2011,1262.92984898128,1441.48686156231,178.55701258103,14.138315974166
932,"Khao Luang","THA","Thailand",2005,2006,646.317851689225,580.038351098574,-66.2795005906512,-10.2549388690754
937,"Namtok Phleiw","THA","Thailand",2005,2006,102.313769232536,121.036895666139,18.7231264336033,18.2997132976793
939,"Khao Sam Roi Yot","THA","Thailand",2005,2006,87.0286848134299,159.898729336027,72.8700445225974,83.7310648538634
940,"Khao Khitchakut","THA","Thailand",2005,2006,67.9086240729106,59.5762331564368,-8.3323909164738,-12.2700040388503
969,"Denali","USA","United States",2007,2009,24722.9009168502,10352.3046866585,-14370.5962301917,-58.1266586737695
971,"Everglades","USA","United States",2007,2009,5746.64974966215,358.554593743089,-5388.09515591906,-93.7606325535297
971,"Everglades","USA","United States",2011,2012,358.559466310534,6253.09559564794,5894.5361293374,1643.94938167171
975,"Yosemite","USA","United States",2007,2009,3059.60559691396,385.297763789777,-2674.30783312419,-87.406946693443
975,"Yosemite","USA","United States",2010,2011,385.297919369882,164.026017253895,-221.271902115987,-57.4287819871585
976,"Big Bend","USA","United States",2007,2009,2797.60116827449,3300.46017385834,502.859005583856,17.9746495421294
977,"Isle Royale","USA","United States",2007,2009,1176.10383830495,570.804653475761,-605.299184829185,-51.4664747376022
977,"Isle Royale","USA","United States",2009,2010,570.804653475761,7.21749157642439,-563.587161899337,-98.7355583854344
977,"Isle Royale","USA","United States",2011,2012,7.21749156710576,2223.10119999982,2215.88370843272,30701.5766881082
979,"North Cascades","USA","United States",2007,2009,2789.41576797565,2453.87819522513,-335.537572750521,-12.028955188492
979,"North Cascades","USA","United States",2010,2011,2453.8782041765,2025.73273330847,-428.145470868026,-17.4477066603926
983,"Grand Teton","USA","United States",2007,2009,1277.25470426658,937.754365826384,-339.500338440199,-26.5804727362617
983,"Grand Teton","USA","United States",2010,2011,937.754377570478,1248.77785256254,311.023474992066,33.1668379728455
988,"Voyageurs","USA","United States",2009,2010,720.177770788225,537.800266299761,-182.377504488464,-25.3239563738345
989,"Shenandoah","USA","United States",2007,2009,797.411621883612,437.952978949487,-359.458642934126,-45.0781795837171
990,"Crater Lake","USA","United States",2007,2009,641.95555739502,728.80151093801,86.8459535429894,13.5283435967748
992,"Lassen Volcanic","USA","United States",2007,2009,452.580676307723,118.928791650854,-333.651884656869,-73.7220792056109
993,"Petrified Forest","USA","United States",2007,2009,354.3778326887,180.174646925629,-174.203185763071,-49.1574725318945
994,"Redwood","USA","United States",2011,2012,316.388119437996,468.382004213432,151.993884775437,48.0403262440529
997,"Mesa Verde","USA","United States",2007,2009,209.089610047666,162.270252729978,-46.8193573176881,-22.3920056606422
999,"Carlsbad Caverns","USA","United States",2007,2009,193.328388344789,62.516677576964,-130.811710767825,-67.662960358688
1006,"Gates of the Arctic","USA","United States",2007,2009,30276.763091578,746.485278045732,-29530.2778135323,-97.5344614092734
1008,"Noatak National","USA","United States",2007,2009,26454.2060456853,3391.16444662876,-23063.0415990565,-87.1810008556962
1009,"Katmai","USA","United States",2007,2009,14820.5034656638,1706.88985070099,-13113.6136149628,-88.4829158830162
1010,"Glacier Bay","USA","United States",2007,2009,11151.3770631454,2391.96716017346,-8759.40990297192,-78.5500288742028
1010,"Glacier Bay","USA","United States",2011,2012,2391.96716088142,13247.7208655935,10855.7537047121,453.842087895212
1012,"Lake Clark","USA","United States",2007,2009,16146.445363791,1564.83300251332,-14581.6123612777,-90.3084984511667
1013,"Death Valley NM","USA","United States",2007,2009,7714.17579602185,0.0449085206413384,-7714.1308875012,-99.9994178442153
1016,"Kenai Fjords","USA","United States",2007,2009,2844.33537468769,2326.22408764019,-518.111287047499,-18.2155484074865
1017,"Cape Krusenstern","USA","United States",2009,2010,2445.52193164688,300.031896778775,-2145.49003486811,-87.7313757486229
1021,"Badlands NP","USA","United States",2007,2009,965.920788206116,722.504654559142,-243.416133646974,-25.2004239497775
1024,"Biscayne","USA","United States",2007,2009,712.507101736699,44.8605169805891,-667.64658475611,-93.7038498463743
1024,"Biscayne","USA","United States",2011,2012,44.8604832944356,706.468973303297,661.608490008862,1474.81355844182
1027,"Craters of the Moon","USA","United States",2007,2009,213.459914765447,2796.36319217011,2582.90327740466,1210.01794657456
1027,"Craters of the Moon","USA","United States",2009,2010,2796.36319217011,34.4579889250006,-2761.90520324511,-98.7677570273602
1027,"Craters of the Moon","USA","United States",2010,2011,34.4579889250006,1894.30001979233,1859.84203086733,5397.41896985155
1029,"Lava Beds","USA","United States",2007,2009,174.797920792033,80.9440136013583,-93.8539071906746,-53.6928052492901
1030,"Bandelier","USA","United States",2007,2009,179.828969609954,32.8097821197902,-147.019187490163,-81.7550074434869
1033,"Channel Islands","USA","United States",2010,2011,562.552491597943,271.917821214804,-290.634670383139,-51.6635646848856
1033,"Channel Islands","USA","United States",2011,2012,271.917821214804,996.76957805778,724.851756842976,266.570154763918
1035,"Pinnacles","USA","United States",2007,2009,68.5547754006938,11.6085237864082,-56.9462516142856,-83.0667904335505
1035,"Pinnacles","USA","United States",2010,2011,11.6085118961989,34.4146004243624,22.8060885281635,196.460052176292
1037,"John Day Fossil Beds","USA","United States",2007,2009,114.877959213808,34.7806361581739,-80.0973230556336,-69.7238387622806
1037,"John Day Fossil Beds","USA","United States",2009,2010,34.7806361581739,21.8966054500181,-12.8840307081558,-37.0436890503164
1037,"John Day Fossil Beds","USA","United States",2010,2011,21.8966054500181,56.5369823434331,34.6403768934151,158.199758279823
1039,"Chiricahua","USA","United States",2007,2009,42.2784625066104,5.74927414219011,-36.5291883644203,-86.4014114957677
1040,"Fossil Butte","USA","United States",2007,2009,49.4679181149422,34.0859358421033,-15.3819822728389,-31.094864831582
1047,"Buck Island Reef","VIR","U.S. Virgin Islands",2002,2003,4.53249351143241,3.56747849803695,-0.965015013395456,-21.2910401517703
1047,"Buck Island Reef","VIR","U.S. Virgin Islands",2011,2012,3.56737124631599,77.2625403943307,73.6951691480147,2065.81160354755
1048,"W du Burkina Faso","BFA","Burkina Faso",2002,2003,4665.3321662045,2444.05471764236,-2221.27744856214,-47.6124179249871
1050,"Mavrovo","MKD","Macedonia",2013,2014,265.536886525624,735.786860301438,470.249973775813,177.094030109611
1053,"Fruska Gora","SRB","Serbia",2013,2014,257.90439513945,217.964547204848,-39.9398479346023,-15.4862998410735
1054,"Plitvicka jezera","HRV","Croatia",2009,2010,162.580061216704,296.943709574365,134.363648357661,82.6446043580753
1064,"Gulf Islands","USA","United States",2007,2009,322.289234995076,273.109606343746,-49.1796286513302,-15.259469852315
1064,"Gulf Islands","USA","United States",2009,2010,273.109606343746,57.5977506241872,-215.511855719559,-78.91039008284
1064,"Gulf Islands","USA","United States",2011,2012,57.6356741799277,529.505588834028,471.8699146541,818.711538241075
1065,"Padre Island","USA","United States",2007,2009,625.267536540407,170.242408898807,-455.0251276416,-72.7728693799209
1065,"Padre Island","USA","United States",2009,2010,170.242408898807,224.711064195999,54.4686552971922,31.9947630261556
1065,"Padre Island","USA","United States",2011,2012,224.712704866031,532.892788962495,308.180084096464,137.144041001239
1066,"Sleeping Bear Dunes","USA","United States",2009,2010,253.184590430675,186.314464497375,-66.8701259332994,-26.4116097348386
1066,"Sleeping Bear Dunes","USA","United States",2011,2012,180.634323615976,284.192614290265,103.558290674289,57.3303504014282
1067,"Pictured Rocks","USA","United States",2007,2009,317.455579262807,274.732138003805,-42.7234412590014,-13.4580848628377
1067,"Pictured Rocks","USA","United States",2009,2010,274.732138003805,209.472821464084,-65.2593165397216,-23.7537977951519
1067,"Pictured Rocks","USA","United States",2011,2012,209.472821423424,298.056576259752,88.5837548363284,42.2889013640902
1068,"Point Reyes","USA","United States",2007,2009,282.332147942954,109.540835184048,-172.791312758905,-61.2014303074755
1068,"Point Reyes","USA","United States",2010,2011,109.540847078764,125.031909694602,15.4910626158378,14.1418137881471
1068,"Point Reyes","USA","United States",2011,2012,125.031909694602,291.299848189949,166.267938495347,132.98040388367
1069,"Canaveral","USA","United States",2007,2009,260.481271289433,36.7846123315213,-223.696658957911,-85.8782122225408
1069,"Canaveral","USA","United States",2011,2012,36.7846061544976,237.434620205861,200.650014051363,545.472780675213
1070,"Cape Cod","USA","United States",2007,2009,163.13635137572,87.9151369620459,-75.2212144136738,-46.1094132480821
